version;Dimension;Chapter;Block;SecondLevel;ThirdLevel;FourthLevel;levelno;code;parent;mlsort;leafnode;Title;Description;Inclusions;Exclusions;selected;Translated_title;Translated_description;Translated_inclusions;Translated_exclusions
ICFEN2;d;6;3;60;4;0;5;d6604;d660;2;1;Assisting others in nutrition;Assisting household members and others with their nutrition, such as by helping them to prepare and eat meals.;;;1;Teiste abistamine toitumisel;Leibkonnaliikmete ja teiste abistamine toitumisel, nagu näiteks nende abistamine toiduvalmistamisel ja söömisel.;;
ICFEN2;d;6;3;60;5;0;5;d6605;d660;2;1;Assisting others in health maintenance;Assisting household members and others with formal and informal health care, such as by ensuring that a child gets regular medical check-ups, or that an elderly relative takes required medication.;;;1;Teiste abistamine tervise eest hoolitsemisel;Leibkonnaliikmete ja teiste abistamine professionaalse ja mitteprofessionaalse meditsiinilise abi saamisel, nagu näiteks lapse regulaarsete tervisekontrollide või eaka sugulase vajaliku ravimi võtmise tagamine.  ;;
ICFEN2;d;6;3;60;8;0;5;d6608;d660;2;1;Assisting others, other specified;;;;1;Teiste abistamine, teisiti täpsustatud ;;;
ICFEN2;d;6;3;60;9;0;5;d6609;d660;2;1;Assisting others, unspecified;;;;1;Teiste abistamine,  täpsustamata ;;;
ICFEN2;d;6;3;69;0;0;4;d669;d650-d669;2;1;Caring for household objects and assisting others, other specified and unspecified;;;;1;Koduse vara hooldamine ja teiste abistamine, teisiti täpsustatud ja täpsustamata;;;
ICFEN2;d;6;3;98;0;0;4;d698;d6;2;1;Domestic life, other specified;;;;1;Kodused toimingud, teisiti täpsustatud;;;
ICFEN2;d;6;3;99;0;0;4;d699;d6;2;1;Domestic life, unspecified;;;;1;Kodused toimingud, täpsustamata;;;
ICFEN2;d;7;0;0;0;0;2;d7;d;2;0;INTERPERSONAL INTERACTIONS AND RELATIONSHIPS;This chapter is about carrying out the actions and tasks required for basic and complex interactions with people (strangers, friends, relatives, family members and lovers) in a contextually and socially appropriate manner.;;;1;INIMESTEVAHELINE LÄVIMINE JA SUHTED;See peatükk käsitleb tegevusi ja kohustusi, mida on vaja esmaseks lihtsaks ja keeruliseks inimestevaheliseks lävimiseks (võõrad, sõbrad, sugulased, pereliikmed ja partnerid) olenevalt olukorrast ning sotsiaalselt sobival viisil.;;
ICFEN2;d;7;1;0;0;0;3;d710-d729;d7;2;0;General interpersonal interactions (d710-d729);;;;1;Üldine inimestevaheline lävimine  (d710–d729);;;
ICFEN2;d;7;1;10;0;0;4;d710;d710-d729;2;0;Basic interpersonal interactions;Interacting with people in a contextually and socially appropriate manner, such as by showing consideration and esteem when appropriate, or responding to the feelings of others.;"Inclusions: showing respect, warmth, appreciation, and tolerance in relationships; responding to criticism and social cues in relationships; and using appropriate physical contact in relationships";;1;Esmane lihtne inimestevaheline lävimine;Inimestega lävimine olenevalt olukorrast  ning sotsiaalselt sobival viisil, nagu näiteks lugupidamise ja austuse ilmutamine või teiste tunnetele vastamine.;"K.a austuse, soojuse, tunnustuse ja sallivuse ilmutamine inimsuhetes; kriitikale ja sotsiaalsetele vihjetele reageerimine inimsuhetes; sobiva füüsilise kontakti kasutamine inimsuhetes";
ICFEN2;d;7;1;10;0;0;5;d7100;d710;2;1;Respect and warmth in relationships;Showing and responding to consideration and esteem, in a contextually and socially appropriate manner.;;;1;Austus ja soojus inimsuhetes;Lugupidamise ja austuse ilmutamine ning neile reageerimine olenevalt olukorrast ning sotsiaalselt sobival viisil.;;
ICFEN2;d;7;1;10;1;0;5;d7101;d710;2;1;Appreciation in relationships;Showing and responding to satisfaction and gratitude, in a contextually and socially appropriate manner.;;;1;Tunnustus inimsuhetes;Rahulolu ja tänulikkuse ilmutamine ning neile reageerimine olenevalt olukorrast ning sotsiaalselt sobival viisil.;;
ICFEN2;d;7;1;10;2;0;5;d7102;d710;2;1;Tolerance in relationships;Showing and responding to understanding and acceptance of behaviour, in a contextually and socially appropriate manner.;;;1;Sallivus inimsuhetes;Teiste käitumise mõistmine, sellele reageerimine ja selle aktsepteerimine olenevalt olukorrast ning sotsiaalselt sobival viisil.;;
ICFEN2;d;7;1;10;3;0;5;d7103;d710;2;1;Criticism in relationships;Providing and responding to implicit and explicit differences of opinion or disagreement, in a contextually and socially appropriate manner.;;;1;Kriitilisus inimsuhetes;Varjatud ja avaliku eri- või lahkarvamuse väljendamine ning sellele reageerimine olenevalt olukorrast ning sotsiaalselt sobival viisil.;;
ICFEN2;d;7;1;10;4;0;5;d7104;d710;2;1;Social cues in relationships;Giving and reacting appropriately to signs and hints that occur in social interactions.;;;1;Sotsiaalsed vihjed inimsuhetes;Inimestevahelises suhtluses sobivalt märkide ja vihjete edastamine ning nendele reageerimine.;;
ICFEN2;d;7;1;10;5;0;5;d7105;d710;2;1;Physical contact in relationships;Making and responding to bodily contact with others, in a contextually and socially appropriate manner.;;;1;Füüsiline kontakt inimsuhetes;Kehalise kontakti loomine ja sellele reageerimine olenevalt olukorrast ning sotsiaalselt sobival viisil.;;
ICFEN2;d;7;1;10;6;0;5;d7106;d710;2;1;Differentiation of familiar persons;Showing differential responses to individuals, such as by reaching out for the familiar person and differentiating them from strangers and reacting in an appropriate manner.;;;1;Tuttavate inimeste eristamine ;Inimeste eristamine, nagu näiteks tuttava inimese poole pöördumine ja tuttavate eristamine võõrastest seda sobival viisil tehes.;;
ICFEN2;d;7;1;10;8;0;5;d7108;d710;2;1;Basic interpersonal interactions, other specified;;;;1;Esmane lihtne inimestevaheline lävimine, teisiti täpsustatud;;;
ICFEN2;d;7;1;10;9;0;5;d7109;d710;2;1;Basic interpersonal interactions, unspecified;;;;1;Esmane lihtne inimestevaheline lävimine, täpsustamata;;;
ICFEN2;d;7;1;20;0;0;4;d720;d710-d729;2;0;Complex interpersonal interactions;Maintaining and managing interactions with other people, in a contextually and socially appropriate manner, such as by regulating emotions and impulses, controlling verbal and physical aggression, acting independently in social interactions, and acting in accordance with social rules and conventions, when for example playing, studying or working with others.;"Inclusions: forming and terminating relationship; regulating behaviours within interactions; interacting according to social rules; and maintaining social space.";;1;Keeruline inimestevaheline lävimine;Teiste inimestega lävimine ja nendega suhtluse säilitamine olenevalt olukorrast ning sotsiaalselt sobival viisil, nagu näiteks oma tunnete ja impulsside kohandamine, sõnalise ja kehalise agressiivsuse kontrollimine, iseseisvalt teistega lävimine, sotsiaalsete reeglite ja tavade kohaselt käitumine näiteks mängides, õppides või töötades. ;"K.a suhete loomine ja lõpetamine; suhtekäitumise kohandamine; sotsiaalsete normide järgimine; sotsiaalse distantsi säilitamine";
ICFEN2;d;7;1;20;0;0;5;d7200;d720;2;1;Forming relationships;Beginning and maintaining interactions with others for a short or long period of time, in a contextually and socially appropriate manner, such as by introducing oneself, finding and establishing friendships and professional relationships, starting a relationship that may become permanent, romantic or intimate.;;;1;Suhete loomine;"Pika- või lühiajaliste suhtlussidemete loomine ja säilitamine olenevalt olukorrast ning sotsiaalselt sobival viisil, nagu näiteks enda tutvustamine, sõprussidemete või ametialaste kontaktide leidmine ja loomine; suhete alustamine, millest võivad areneda püsi-, romantilised või intiimsuhted. ";;
ICFEN2;d;7;1;20;1;0;5;d7201;d720;2;1;Terminating relationships;Bringing interactions to a close in a contextually and socially appropriate manner, such as by ending temporary relationships at the end of a visit, ending long-term relationships with friends when moving to a new town or ending relationships with work colleagues, professional colleagues and service providers, and ending romantic or intimate relationships.;;;1;Suhete lõpetamine;Suhtluse lõpetamine olenevalt olukorrast ja sotsiaalselt sobival viisil, nagu näiteks külaskäigu lõppemisel hüvasti jätmine, pikaajaliste sõprussidemete lõpetamine teise linna kolimise tõttu, tööalaste suhete lõpetamine kolleegide, kutsekaaslaste või teenuste pakkujatega ja romantiliste või intiimsuhete lõpetamine. ;;
ICFEN2;d;7;1;20;2;0;5;d7202;d720;2;1;Regulating behaviours within interactions;Regulating emotions and impulses, verbal aggression and physical aggression in interactions with others, in a contextually and socially appropriate manner.;;;1;Suhtlemisel käitumise kohandamine;Tunnete ja impulsside ning verbaalse ja füüsilise agressiivsuse kohandamine olenevalt olukorrast ning sotsiaalselt sobival viisil.;;
ICFEN2;d;7;1;20;3;0;5;d7203;d720;2;1;Interacting according to social rules;Acting independently in social interactions and complying with social conventions governing one's role, position or other social status in interactions with others.;;;1;Suhtluses sotsiaalsete reeglite järgimine ;Iseseisvus inimestevahelistes suhetes, järgides oma rolli, positsiooni või muud sotsiaalset staatust teistega lävides.;;
ICFEN2;d;7;1;20;4;0;5;d7204;d720;2;1;Maintaining social space;Being aware of and maintaining a distance between oneself and others that is contextually, socially and culturally appropriate.;;;1;Sotsiaalse distantsi säilitamine;Enda ja teiste vahelise distantsi teadvustamine ja hoidmine olenevalt olukorrast ning sotsiaalselt ja kultuuriselt sobival viisil. ;;
ICFEN2;d;7;1;20;8;0;5;d7208;d720;2;1;Complex interpersonal interactions, other specified;;;;1;Keeruline inimestevaheline lävimine, teisiti täpsustatud;;;
ICFEN2;d;7;1;20;9;0;5;d7209;d720;2;1;Complex interpersonal interactions, unspecified;;;;1;Keeruline inimestevaheline lävimine, täpsustamata;;;
ICFEN2;d;7;1;29;0;0;4;d729;d710-d729;2;1;General interpersonal interactions, other specified and unspecified;;;;1;Üldine inimestevaheline lävimine, teisiti täpsustatud ja täpsustamata;;;
ICFEN2;d;7;2;0;0;0;3;d730-d779;d7;2;0;Particular interpersonal relationships (d730-d779);;;;1;Konkreetsed inimestevahelised suhted (d730–d779);;;
ICFEN2;d;7;2;30;0;0;4;d730;d730-d779;2;1;Relating with strangers;Engaging in temporary contacts and links with strangers for specific purposes, when asking for directions or other information, or making a purchase.;;;1;Võõrastega kontakteerumine;Ajutiste kontaktide ja sidemete loomine võõraste inimestega konkreetsete eesmärkide saavutamiseks, nagu näiteks teejuhiseid küsides või sisseoste tehes.;;
ICFEN2;d;7;2;40;0;0;4;d740;d730-d779;2;0;Formal relationships;Creating and maintaining specific relationships in formal settings, such as with teachers, employers, professionals or service providers.;Inclusions: relating with persons in authority, with subordinates and with equals;;1;Ametlikud suhted;Konkreetsete suhete loomine ja säilitamine ametlikes tingimustes, nagu näiteks õpetajatega, tööandjatega, ametiisikutega või teenusepakkujatega.;K.a suhtlemine juhtpositsioonil inimeste, alluvate ja võrdsetega;
ICFEN2;d;7;2;40;0;0;5;d7400;d740;2;1;Relating with persons in authority;Creating and maintaining formal relations with people in positions of power of a higher rank or prestige relative to one's own position, such as an employer.;;;1;Juhtpositsioonil inimestega suhtlemine;Ametlike suhete loomine ja säilitamine inimestega, kes on kõrgemal või mainekamal ametikohal, auastmel või võimupositsioonil võrreldes inimese enda sotsiaalse staatusega, nagu näiteks suhted tööandjaga.  ;;
ICFEN2;d;7;2;40;1;0;5;d7401;d740;2;1;Relating with subordinates;Creating and maintaining formal relations with people in positions of lower rank or prestige relative to one's own social position, such as an employee or servant.;;;1;Alluvatega suhtlemine;Ametlike suhete loomine ja säilitamine inimestega, kes on madalamal, vähem mainekal ametikohal või auastmel võrreldes inimese enda sotsiaalse staatusega, nagu näiteks suhted alluvaga.;;
ICFEN2;d;7;2;40;2;0;5;d7402;d740;2;1;Relating with equals;Creating and maintaining formal relations with people in the same position of authority, rank or prestige relative to one's own social position.;;;1;Võrdsetega suhtlemine;Ametlike suhete loomine ja säilitamine inimestega, kellel on inimese enda sotsiaalse staatusega võrdne positsioon, autoriteet, auaste või maine. ;;
ICFEN2;d;7;2;40;8;0;5;d7408;d740;2;1;Formal relationships, other specified;;;;1;Ametlikud suhted, teisiti täpsustatud;;;
ICFEN2;d;7;2;40;9;0;5;d7409;d740;2;1;Formal relationships, unspecified;;;;1;Ametlikud suhted, täpsustamata;;;
ICFEN2;d;7;2;50;0;0;4;d750;d730-d779;2;0;Informal social relationships;Entering into relationships with others, such as casual relationships with people living in the same community or residence, or with co-workers, students, playmates, people with similar backgrounds or professions.;Inclusions: informal relationships with friends, neighbours, acquaintances, co-inhabitants and peers;;1;Mitteametlikud sotsiaalsed suhted;Suhete loomine teiste inimestega, nagu näiteks põgusate suhete loomine kogukonna või majaelanikega, kolleegide, õpilaste, mängukaaslastega, samasuguse tausta või elukutse esindajatega. ;K.a mitteametlikud suhted sõprade, naabrite, tuttavate, kaaselanike ja eakaaslastega ;
ICFEN2;d;7;2;50;0;0;5;d7500;d750;2;1;Informal relationships with friends;Creating and maintaining friendship relationships that are characterized by mutual esteem an common interests.;;;1;Suhted sõpradega;Vastastikust lugupidamist ja ühiseid huve esindavate sõprussuhete loomine ja säilitamine.;;
ICFEN2;d;7;2;50;1;0;5;d7501;d750;2;1;Informal relationships with neighbours;Creating and maintaining informal relationships with people who live in nearby dwellings or living areas.;;;1;Suhted naabritega;Suhete loomine ja säilitamine inimestega, kes elavad kõrvalasuvates eluruumides või elamutes.;;
ICFEN2;d;7;2;50;2;0;5;d7502;d750;2;1;Informal relationships with acquaintances;Creating and maintaining informal relationships with people whom one knows but who are not close friends.;;;1;Suhted tuttavatega;Suhete loomine ja säilitamine inimestega, keda küll tuntakse, aga kes pole lähedased sõbrad.;;
ICFEN2;d;7;2;50;3;0;5;d7503;d750;2;1;Informal relationships with co-inhabitants;Creating and maintaining informal relationships with people who are co-inhabitants of a house or other dwelling, privately or publicly run, for any purpose.;;;1;Suhted kaaselanikega;Suhete sõlmimine ja säilitamine inimestega, kes elavad samas majas (era- või avalikus halduses) või teisel elamispinnal.;;
